id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
39907263,42751981,10550.0,10550.0,10550.0, 36 months,11.99,350.37,B,B5,Barista,9 years,RENT,23000.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39907263,,debt_consolidation,Debt consolidation,992xx,WA,18.53,0.0,Jun-2003,0.0,,94.0,13.0,1.0,11183.0,29.5,20.0,w,7716.73,7716.73,3847.04,3847.04,2833.27,1013.77,0.0,0.0,0.0,Dec-2015,350.37,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,15893.0,,,,,,,,,,,,37900.0,,,
65885536,70580274,12000.0,12000.0,12000.0, 36 months,9.76,385.86,B,B3,Sr Post Closing Specialist,9 years,RENT,39000.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65885536,,debt_consolidation,Debt consolidation,322xx,FL,21.69,0.0,Apr-1991,0.0,,,11.0,0.0,23731.0,68.4,27.0,w,11711.74,11711.74,379.35,379.35,288.26,91.09,0.0,0.0,0.0,Jan-2016,385.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23731.0,,,,,,,,,,,,34700.0,,,
1690306,1972836,3125.0,3125.0,3125.0, 36 months,6.03,95.12,A,A1,Michaels craft store,10+ years,MORTGAGE,21000.0,Not Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1690306,,major_purchase,Major purchase,349xx,FL,5.31,0.0,May-1982,2.0,,,6.0,0.0,626.0,11.8,9.0,w,0.0,0.0,3423.96733487,3423.97,3125.0,298.97,0.0,0.0,0.0,Nov-2015,94.76,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11134.0,,,,,,,,,,,,5300.0,,,
51908234,55338002,18000.0,18000.0,18000.0, 60 months,7.89,364.03,A,A5,Deputy Sheriff,10+ years,RENT,70000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51908234,,debt_consolidation,Debt consolidation,923xx,CA,14.3,0.0,Aug-1978,0.0,,,7.0,0.0,17004.0,44.1,11.0,f,16501.48,16501.48,2176.29,2176.29,1498.52,677.77,0.0,0.0,0.0,Jan-2016,364.03,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,24097.0,,,,,,,,,,,,38600.0,,,
876979,1091645,3000.0,3000.0,2675.0, 36 months,7.49,93.31,A,A4,Cardinal International,4 years,RENT,42000.0,Not Verified,Sep-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=876979,,debt_consolidation,Debt Consolidation Loan,070xx,NJ,20.8,0.0,Dec-2004,0.0,,,13.0,0.0,5522.0,55.2,22.0,f,0.0,0.0,3192.85,2846.92,3000.0,192.85,0.0,0.0,0.0,Sep-2012,2170.65,,Jul-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
50839232,54218949,14000.0,14000.0,14000.0, 60 months,8.18,285.08,B,B1,Certified Nurse Midwife,4 years,OWN,110000.0,Not Verified,Jun-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50839232,,home_improvement,Home improvement,805xx,CO,21.44,3.0,Apr-2002,0.0,5.0,,13.0,0.0,19897.0,19.9,60.0,w,0.0,0.0,14403.67,14403.67,14000.0,403.67,0.0,0.0,0.0,Oct-2015,13554.79,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,211727.0,,,,,,,,,,,,100000.0,,,
27591913,30095057,8000.0,8000.0,8000.0, 36 months,7.69,249.55,A,A4,Sales Associate,1 year,RENT,23899.0,Not Verified,Sep-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27591913,,credit_card,Credit card refinancing,941xx,CA,22.35,0.0,Oct-2006,1.0,,,15.0,0.0,7758.0,71.8,18.0,f,4670.33,4670.33,3992.8,3992.8,3329.67,663.13,0.0,0.0,0.0,Jan-2016,249.55,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,26064.0,,,,,,,,,,,,10800.0,,,
3534675,4426835,22000.0,22000.0,22000.0, 36 months,13.11,742.44,B,B4,Walmart,10+ years,MORTGAGE,50000.0,Verified,Mar-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3534675,,credit_card,Exceptional,661xx,KS,27.62,0.0,Jan-1986,0.0,,,11.0,0.0,16170.0,79.7,27.0,f,1461.39,1461.39,25241.86,25241.86,20538.61,4703.25,0.0,0.0,0.0,Jan-2016,742.44,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,107200.0,,,,,,,,,,,,20300.0,,,
56513040,60194791,10000.0,10000.0,10000.0, 36 months,11.53,329.91,B,B5,Apprentice electrician,9 years,MORTGAGE,70000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56513040,,debt_consolidation,Debt consolidation,978xx,OR,20.28,0.0,Jun-2006,0.0,41.0,,9.0,0.0,3443.0,52.2,18.0,w,8808.18,8808.18,1643.14,1643.14,1191.82,451.32,0.0,0.0,0.0,Jan-2016,329.91,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,735.0,38829.0,,,,,,,,,,,,6600.0,,,
54137791,57678530,1000.0,1000.0,1000.0, 36 months,8.18,31.42,B,B1,Analyst,10+ years,MORTGAGE,86000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54137791,,debt_consolidation,Debt consolidation,070xx,NJ,22.58,0.0,Nov-2003,0.0,33.0,,11.0,0.0,17370.0,74.2,27.0,f,849.84,849.84,187.61,187.61,150.16,37.45,0.0,0.0,0.0,Jan-2016,31.42,Feb-2016,Jan-2016,0.0,33.0,1.0,INDIVIDUAL,,,,0.0,0.0,285076.0,,,,,,,,,,,,23400.0,,,
44078508,47095348,35000.0,35000.0,35000.0, 60 months,17.57,880.61,D,D4,Truck driver ,7 years,MORTGAGE,103500.0,Source Verified,Apr-2015,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44078508,,debt_consolidation,Debt consolidation,900xx,CA,10.77,0.0,Mar-2005,1.0,,,14.0,0.0,20798.0,23.3,38.0,f,0.0,0.0,846.45,846.45,368.15,478.3,0.0,0.0,0.0,May-2015,880.61,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,264068.0,,,,,,,,,,,,89100.0,,,
6926195,8568240,2400.0,2400.0,2400.0, 36 months,15.22,83.46,C,C3,Civil Design And Construction,2 years,RENT,54000.0,Not Verified,Sep-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6926195,,debt_consolidation,Refinance Credit Cards,708xx,LA,29.4,0.0,Sep-2001,1.0,,,13.0,0.0,15279.0,57.9,20.0,f,631.47,631.47,2336.08,2336.08,1768.53,567.55,0.0,0.0,0.0,Jan-2016,83.46,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,66812.0,,,,,,,,,,,,26400.0,,,
599560,769522,6400.0,6400.0,6400.0, 36 months,12.69,214.69,C,C2,office manager,3 years,OWN,40000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=599560,,major_purchase,Major purchase,302xx,GA,15.24,1.0,Mar-1991,1.0,22.0,28.0,7.0,2.0,5527.0,45.7,17.0,w,5649.24,5649.24,1068.94,1068.94,750.76,318.18,0.0,0.0,0.0,Jan-2016,214.69,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,12280.0,,,,,,,,,,,,12100.0,,,
48120703,51360437,30000.0,30000.0,30000.0, 36 months,18.25,1088.34,E,E1,Senior Product Manager,5 years,MORTGAGE,200000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48120703,,debt_consolidation,Debt consolidation,926xx,CA,12.89,0.0,Jan-1995,3.0,42.0,96.0,10.0,1.0,11844.0,45.4,27.0,w,24665.77,24665.77,8676.3,8676.3,5334.23,3342.07,0.0,0.0,0.0,Jan-2016,1088.34,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,103504.0,,,,,,,,,,,,26100.0,,,
52669409,56169181,13625.0,13625.0,13625.0, 60 months,23.99,391.89,F,F3,Certified Nurse Assistant,7 years,RENT,28000.0,Verified,Jun-2015,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52669409,,debt_consolidation,Debt consolidation,631xx,MO,32.32,0.0,Aug-2005,2.0,81.0,118.0,14.0,1.0,3012.0,25.7,27.0,w,12871.17,12871.17,2333.18,2333.18,753.83,1579.35,0.0,0.0,0.0,Dec-2015,391.89,Feb-2016,Jan-2016,0.0,81.0,1.0,INDIVIDUAL,,,,0.0,0.0,23888.0,,,,,,,,,,,,11700.0,,,
38525742,41239559,3200.0,3200.0,3200.0, 36 months,15.59,111.86,D,D1,Lead Tech,2 years,MORTGAGE,88000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38525742,,debt_consolidation,Debt consolidation,786xx,TX,20.5,0.0,Jun-2001,0.0,,,11.0,0.0,11489.0,68.8,21.0,f,2293.6,2293.6,1336.78,1336.78,906.4,430.38,0.0,0.0,0.0,Jan-2016,111.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,247502.0,,,,,,,,,,,,16700.0,,,
45484538,48592274,24000.0,24000.0,23900.0, 36 months,8.18,754.07,B,B1,Associate,3 years,RENT,65000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45484538,,credit_card,Credit card refinancing,981xx,WA,16.84,0.0,Nov-2007,0.0,,,9.0,0.0,23466.0,69.0,16.0,f,18538.54,18461.3,6775.72,6747.49,5461.46,1314.26,0.0,0.0,0.0,Jan-2016,754.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,57747.0,,,,,,,,,,,,34000.0,,,
67328138,72129905,3500.0,3500.0,3500.0, 36 months,10.64,113.99,B,B4,,,RENT,11140.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67328138,,debt_consolidation,Debt consolidation,465xx,IN,15.52,0.0,Apr-2002,3.0,,70.0,11.0,1.0,2847.0,22.6,19.0,w,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Mar-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,2847.0,1.0,0.0,0.0,0.0,139.0,0.0,,1.0,3.0,924.0,22.6,12600.0,0.0,0.0,3.0
8594776,8327124,11200.0,11200.0,11200.0, 36 months,11.99,371.95,B,B3,Regional Sales Director,8 years,RENT,250000.0,Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8594776,,credit_card,Credit card refinancing,105xx,NY,3.87,0.0,Jul-1997,4.0,67.0,,15.0,0.0,6861.0,28.4,25.0,f,0.0,0.0,12198.9125206,12198.91,11200.0,998.91,0.0,0.0,0.0,Sep-2014,8851.57,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18745.0,,,,,,,,,,,,24200.0,,,
58602657,62443388,15000.0,15000.0,15000.0, 36 months,15.61,524.48,D,D1,bus driver,10+ years,MORTGAGE,65000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58602657,,debt_consolidation,Debt consolidation,970xx,OR,26.07,0.0,Apr-1995,2.0,,,15.0,0.0,20541.0,78.1,45.0,f,13656.65,13656.65,2084.91,2084.91,1343.35,741.56,0.0,0.0,0.0,Jan-2016,524.48,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,218912.0,,,,,,,,,,,,26300.0,,,
11697880,13670051,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B2,,10+ years,MORTGAGE,45000.0,Not Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11697880,"  Borrower added on 02/12/14 > basically to pay credit cards off,some home improvement<br>",credit_card,Credit card refinancing,444xx,OH,10.64,0.0,Sep-1994,2.0,,60.0,6.0,1.0,4217.0,50.0,25.0,w,4282.77,4282.77,7201.48,7201.48,5717.23,1484.25,0.0,0.0,0.0,Dec-2015,327.34,Jan-2016,Jan-2016,0.0,56.0,1.0,INDIVIDUAL,,,,0.0,0.0,13731.0,,,,,,,,,,,,8450.0,,,
60773498,64815321,14400.0,14400.0,14400.0, 60 months,13.99,334.99,C,C4,tool and fixture specialist,4 years,MORTGAGE,55000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60773498,,debt_consolidation,Debt consolidation,294xx,SC,5.96,0.0,Feb-1999,1.0,,,4.0,0.0,9565.0,86.2,6.0,w,13892.8,13892.8,982.59,982.59,507.2,475.39,0.0,0.0,0.0,Jan-2016,334.99,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,154.0,163677.0,,,,,,,,,,,,11100.0,,,
23824590,26197374,5000.0,5000.0,5000.0, 36 months,10.99,163.67,B,B3,Direct Service Professional,1 year,OWN,16000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23824590,,home_improvement,Home improvement,554xx,MN,4.13,0.0,Jan-2004,0.0,,,7.0,0.0,1669.0,13.9,8.0,f,3113.85,3113.85,2452.0,2452.0,1886.15,565.85,0.0,0.0,0.0,Jan-2016,163.67,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11648.0,,,,,,,,,,,,12000.0,,,
66411223,71136964,16000.0,16000.0,16000.0, 36 months,7.26,495.94,A,A4,Support Services Coordinator,5 years,RENT,65000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66411223,,other,Other,853xx,AZ,16.54,0.0,May-1997,0.0,,,12.0,0.0,11182.0,18.7,32.0,w,15600.86,15600.86,476.58,476.58,399.14,77.44,0.0,0.0,0.0,Jan-2016,483.03,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27613.0,,,,,,,,,,,,59700.0,,,
1296647,1541652,15200.0,15200.0,15200.0, 36 months,13.99,519.43,C,C1,CAC & Don Pablos,4 years,RENT,38500.0,Source Verified,May-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1296647,"  Borrower added on 05/16/12 > To pay off high interest credit cards, car loan, and student loan. Also to build credit.<br>",debt_consolidation,The All In One Never Been Late Loan,210xx,MD,17.83,0.0,Sep-2005,3.0,,,11.0,0.0,9687.0,46.8,14.0,f,0.0,0.0,18377.9153605,18377.92,15200.0,3177.92,0.0,0.0,0.0,Aug-2014,5404.77,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
63988595,68419347,3600.0,3600.0,3600.0, 36 months,13.18,121.62,C,C3,Teacher-Librarian,9 years,RENT,55000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63988595,,other,Other,300xx,GA,13.55,5.0,Apr-2000,1.0,22.0,,25.0,0.0,5638.0,90.9,59.0,w,3434.94,3434.94,240.6,240.6,165.06,75.54,0.0,0.0,0.0,Jan-2016,121.62,Feb-2016,Jan-2016,0.0,22.0,1.0,INDIVIDUAL,,,,0.0,0.0,181783.0,,,,,,,,,,,,6200.0,,,
51849605,55279397,12000.0,12000.0,12000.0, 60 months,12.69,271.14,C,C2,Training Coordinator,9 years,MORTGAGE,80000.0,Not Verified,Jun-2015,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51849605,,debt_consolidation,Debt consolidation,729xx,AR,11.49,0.0,Feb-2004,0.0,28.0,,14.0,0.0,14526.0,67.6,42.0,w,11111.36,11111.36,1640.8,1640.8,888.64,737.16,15.0,0.0,0.0,Jan-2016,302.02,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,164511.0,,,,,,,,,,,,21500.0,,,
61351480,65470266,6000.0,6000.0,6000.0, 36 months,9.99,193.58,B,B3,Bim specialist - Electrical ,3 years,RENT,60000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61351480,,other,Other,927xx,CA,15.16,0.0,Aug-2000,0.0,,,16.0,0.0,3022.0,32.1,23.0,f,5565.51,5565.51,577.41,577.41,434.49,142.92,0.0,0.0,0.0,Jan-2016,193.58,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,24497.0,,,,,,,,,,,,9400.0,,,
13747677,15800007,15625.0,15625.0,15625.0, 36 months,14.16,535.25,C,C2,Project Engineer,8 years,MORTGAGE,96456.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13747677,,debt_consolidation,Debt consolidation,254xx,WV,20.9,2.0,Aug-1991,2.0,3.0,44.0,16.0,1.0,12193.0,29.5,33.0,f,7322.55,7322.55,11240.25,11240.25,8302.45,2937.8,0.0,0.0,0.0,Jan-2016,535.25,Feb-2016,Jan-2016,0.0,30.0,1.0,INDIVIDUAL,,,,0.0,0.0,451309.0,,,,,,,,,,,,41300.0,,,
40421649,43286416,8000.0,8000.0,8000.0, 36 months,23.99,313.83,F,F2,Owner,2 years,RENT,50000.0,Source Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40421649,,small_business,Business,218xx,MD,17.67,1.0,Dec-2004,3.0,22.0,,23.0,0.0,14132.0,78.1,42.0,f,6314.94,6314.94,3116.98,3116.98,1685.06,1431.92,0.0,0.0,0.0,Jan-2016,376.95,Feb-2016,Jan-2016,0.0,22.0,1.0,INDIVIDUAL,,,,0.0,0.0,54354.0,,,,,,,,,,,,18100.0,,,
24054812,26427552,33500.0,33500.0,33500.0, 60 months,12.99,762.06,C,C1,Client Service Representative,10+ years,MORTGAGE,85000.0,Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24054812,,credit_card,Credit card refinancing,070xx,NJ,15.49,0.0,Oct-1991,0.0,,,8.0,0.0,35438.0,99.3,22.0,w,26563.23,26563.23,12192.96,12192.96,6936.77,5256.19,0.0,0.0,0.0,Dec-2015,762.06,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,150153.0,,,,,,,,,,,,35700.0,,,
58742305,62605017,2000.0,2000.0,2000.0, 36 months,7.26,62.0,A,A4,Inventory ,5 years,RENT,42000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58742305,,debt_consolidation,Debt consolidation,554xx,MN,18.6,0.0,Nov-1974,0.0,,55.0,8.0,2.0,2483.0,42.1,25.0,w,1798.58,1798.58,246.39,246.39,201.42,44.97,0.0,0.0,0.0,Jan-2016,62.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32194.0,,,,,,,,,,,,5900.0,,,
1066766,1300949,7200.0,7200.0,7200.0, 36 months,7.9,225.29,A,A4,"St. Mary's Health Care System, Inc.",3 years,RENT,68000.0,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066766,,debt_consolidation,Bank of America Pay-Off Loan,306xx,GA,7.98,0.0,Jan-2002,0.0,,,5.0,0.0,8783.0,82.9,14.0,f,0.0,0.0,7730.87,7730.87,6744.17,907.62,14.9790583788,64.1,11.538,Nov-2014,225.29,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
27581566,30084712,23000.0,23000.0,23000.0, 60 months,10.99,499.97,B,B3,Regional Director,8 years,RENT,107500.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27581566,,credit_card,Credit card refinancing,957xx,CA,8.55,2.0,Jun-1998,1.0,15.0,,12.0,0.0,32554.0,85.7,26.0,w,18370.5,18370.5,7499.55,7499.55,4629.5,2870.05,0.0,0.0,0.0,Jan-2016,499.97,Feb-2016,Jan-2016,0.0,15.0,1.0,INDIVIDUAL,,,,0.0,0.0,32554.0,,,,,,,,,,,,38000.0,,,
58371029,62189767,8000.0,8000.0,8000.0, 36 months,12.69,268.36,C,C2,Financial Advisor,2 years,RENT,63000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58371029,,credit_card,Credit card refinancing,076xx,NJ,14.68,0.0,Aug-2008,0.0,,,8.0,0.0,11816.0,85.0,15.0,w,7253.22,7253.22,1084.72,1084.72,746.78,337.94,0.0,0.0,0.0,Jan-2016,268.36,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32630.0,,,,,,,,,,,,13900.0,,,
3806483,4850163,10000.0,10000.0,10000.0, 36 months,6.03,304.36,A,A1,University of Houston,10+ years,MORTGAGE,72000.0,Source Verified,Mar-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3806483,,major_purchase,AC Replacement,770xx,TX,19.05,0.0,Mar-1995,0.0,,,10.0,0.0,12828.0,17.7,17.0,w,0.0,0.0,10935.37,10935.37,10000.0,935.37,0.0,0.0,0.0,Nov-2015,1804.57,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,144905.0,,,,,,,,,,,,72600.0,,,
67675402,72529120,15000.0,15000.0,15000.0, 36 months,12.88,504.55,C,C2,line leader,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2015,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67675402,,debt_consolidation,Debt consolidation,490xx,MI,13.92,0.0,Aug-2004,4.0,,,12.0,0.0,14435.0,40.1,34.0,w,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,248016.0,2.0,1.0,0.0,0.0,28.0,6192.0,59.8,3.0,4.0,6038.0,44.5,36000.0,0.0,11.0,9.0
45434755,48542496,10000.0,10000.0,10000.0, 36 months,13.99,341.73,C,C4,Cert pharmacy tech,10+ years,MORTGAGE,30000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45434755,,debt_consolidation,Debt consolidation,371xx,TN,33.76,0.0,Oct-2004,0.0,,,15.0,0.0,7551.0,76.3,17.0,f,7876.57,7876.57,3067.8,3067.8,2123.43,944.37,0.0,0.0,0.0,Jan-2016,341.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46150.0,,,,,,,,,,,,9900.0,,,
12816920,14839025,15100.0,15100.0,15100.0, 60 months,19.47,395.62,D,D5,Operations Manager,6 years,MORTGAGE,82000.0,Source Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12816920,,credit_card,Credit card refinancing,028xx,RI,9.18,0.0,Mar-2007,0.0,27.0,,12.0,0.0,7215.0,67.4,17.0,w,11366.91,11366.91,8308.02,8308.02,3733.09,4574.93,0.0,0.0,0.0,Jan-2016,395.62,Feb-2016,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,1002.0,188308.0,,,,,,,,,,,,10700.0,,,
39549686,42373419,7000.0,7000.0,7000.0, 36 months,11.99,232.47,B,B5,Registered Nurse ,10+ years,RENT,78000.0,Source Verified,Jan-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39549686,,debt_consolidation,Debt consolidation,112xx,NY,13.15,2.0,Dec-1992,1.0,13.0,65.0,19.0,2.0,2764.0,32.1,37.0,w,0.0,0.0,7173.39,7173.39,7000.0,173.39,0.0,0.0,0.0,Apr-2015,6950.25,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,1390.0,83096.0,,,,,,,,,,,,8600.0,,,
39320096,42123842,20000.0,20000.0,19900.0, 36 months,9.49,640.57,B,B2,Driver,3 years,RENT,70000.0,Source Verified,Jan-2015,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39320096,,credit_card,Credit card refinancing,945xx,CA,23.61,0.0,Aug-2001,0.0,,,7.0,0.0,17704.0,71.4,13.0,f,14478.68,14406.29,7019.91,6984.81,5521.32,1498.59,0.0,0.0,0.0,Dec-2015,640.57,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27630.0,,,,,,,,,,,,24800.0,,,
46194400,49302125,2500.0,2500.0,2500.0, 36 months,6.68,76.83,A,A3,Auditor,4 years,OWN,65790.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46194400,,credit_card,Credit card refinancing,488xx,MI,16.47,0.0,Oct-2004,2.0,54.0,49.0,12.0,1.0,5659.0,44.6,53.0,w,1658.49,1658.49,939.61,939.61,841.51,98.1,0.0,0.0,0.0,Jan-2016,76.83,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,2066.0,240199.0,,,,,,,,,,,,12700.0,,,
19896877,22119634,10000.0,10000.0,10000.0, 36 months,13.35,338.63,C,C2,Selling  Business Manger ,2 years,RENT,35000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19896877,,credit_card,Credit card refinancing,327xx,FL,12.41,0.0,Apr-2008,1.0,,,6.0,0.0,4172.0,68.4,9.0,f,5496.18,5496.18,6095.34,6095.34,4503.82,1591.52,0.0,0.0,0.0,Jan-2016,338.63,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,4876.0,,,,,,,,,,,,6100.0,,,
26389045,28861955,12600.0,12600.0,12600.0, 60 months,13.98,293.05,C,C3,Sales/Customer servicee,3 years,MORTGAGE,42000.0,Not Verified,Sep-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26389045,,other,Other,141xx,NY,23.57,0.0,Jan-1989,0.0,36.0,,16.0,0.0,8681.0,28.8,52.0,w,0.0,0.0,879.15,879.15,443.91,435.24,0.0,0.0,0.0,Dec-2014,293.05,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,110650.0,,,,,,,,,,,,30100.0,,,
